0.3 0.3
0.3 0.3
0.3 0.3
0.3 0.3
0.3 0.3
0.3 0.3
0.3 0.3
0.3 0.3
0.3 0.3
0.3 0.3
0.3 0.3
0.3 0.3
0.3 0.3
0.3 0.3
0.3 0.3
0.3 0.3
0.3 0.3
0.3 0.3
0.3 0.3
0.3 0.3
0.30001 0.300011
0.30001 0.300011
0.30001 0.300011
0.30001 0.300011
0.30001 0.300011
0.30001 0.300011
0.30001 0.300011
0.30001 0.300011
0.30001 0.300011
0.30001 0.300011
0.299883 2.46369
0.00395623 0.299973
2.5 0.300137
0 0.603715
2.48392 2.48417
0.299883 2.46369
0.00395623 0.299973
2.5 0.300137
0 0.603715
2.48392 2.48417
0.300044 2.5
0.00408042 0.337943
2.5 0.338064
0 0.641684
2.48408 2.5
0.300044 2.5
0.00408042 0.337943
2.5 0.338064
0 0.641684
2.48408 2.5
0.304066 2.49357
0.0108426 0.389005
2.5 0.384448
0 0.709217
2.395 2.47561
0.304066 2.49357
0.0108426 0.389005
2.5 0.384448
0 0.709217
2.395 2.47561
0.300353 2.5
0.0108497 0.438084
2.5 0.437933
0 0.758242
2.39131 2.5
0.300353 2.5
0.0108497 0.438084
2.5 0.437933
0 0.758242
2.39131 2.5
0.29545 2.48755
0 0.487601
2.4924 0.4932
0 0.789054
2.29345 2.49077
0.29545 2.48755
0 0.487601
2.4924 0.4932
0 0.789054
2.29345 2.49077
0.28983 2.5
0 0.536742
2.4922 0.549144
0 0.838204
2.28782 2.5
0.28983 2.5
0 0.536742
2.4922 0.549144
0 0.838204
2.28782 2.5
0.284404 2.47664
0 0.585795
2.49667 0.605294
0 0.890378
2.16231 2.48062
0.284404 2.47664
0 0.585795
2.49667 0.605294
0 0.890378
2.16231 2.48062
0.277783 2.5
0 0.634951
2.49612 0.662583
0 0.939522
2.15566 2.5
0.277783 2.5
0 0.634951
2.49612 0.662583
0 0.939522
2.15566 2.5
0.270966 2.49623
0 0.683757
2.49839 0.720667
0 0.983009
2.03318 2.47571
0.270966 2.49623
0 0.683757
2.49839 0.720667
0 0.983009
2.03318 2.47571
0.262741 2.5
0 0.732523
2.49739 0.779635
0 1.03176
2.02502 2.5
0.262741 2.5
0 0.732523
2.49739 0.779635
0 1.03176
2.02502 2.5
0.253136 2.5
0 0.781248
2.49573 0.839648
0 1.08046
2.01546 2.5
0.255486 2.49536
0.00884707 0.781581
2.49832 0.839709
0.000448072 1.06971
0.829731 1.34821
0.24568 2.5
0.00742141 0.829974
2.49658 0.90027
0 1.11806
0.825526 1.40061
0.24568 2.5
0.00742141 0.829974
2.49658 0.90027
0 1.11806
0.825526 1.40061
0.239577 2.47137
0 0.878057
1.59025 0.931266
0 1.16257
0.744002 1.37111
0.239577 2.47137
0 0.878057
1.59025 0.931266
0 1.16257
0.744002 1.37111
0.228793 2.5
0 0.926356
1.58782 0.988285
0 1.21093
0.739195 1.42352
0.228793 2.5
0 0.926356
1.58782 0.988285
0 1.21093
0.739195 1.42352
0.222182 2.46205
0 0.974992
1.59839 1.04619
0.0104607 1.24161
0.686814 1.42436
0.222182 2.46205
0 0.974992
1.59839 1.04619
0.0104607 1.24161
0.686814 1.42436
0.212238 2.5
0 1.02345
1.59552 1.10269
0.00663388 1.29015
0.682063 1.47628
0.212238 2.5
0 1.02345
1.59552 1.10269
0.00663388 1.29015
0.682063 1.47628
0.204609 2.5
0.00498675 1.0728
2.1082 1.18762
0 1.34243
1.5237 2.47291
0.204609 2.5
0.00498675 1.0728
2.1082 1.18762
0 1.34243
1.5237 2.47291
0.193717 2.5
0.00199349 1.12121
2.10455 1.2476
0 1.3908
1.51298 2.5
0.193717 2.5
0.00199349 1.12121
2.10455 1.2476
0 1.3908
1.51298 2.5
0.181884 2.5
0 1.16942
2.10041 1.30822
0 1.43896
1.50129 2.5
0.190831 2.4711
0.00313313 1.16972
2.07046 1.30624
0 1.42977
1.39436 2.4647
0.178662 2.5
0 1.21784
2.06584 1.36782
0 1.47785
1.38221 2.5
0.178662 2.5
0 1.21784
2.06584 1.36782
0 1.47785
1.38221 2.5
0.172877 2.48048
0.00111475 1.26627
2.48903 1.46395
0.00698635 1.50976
1.28765 2.4835
0.172877 2.48048
0.00111475 1.26627
2.48903 1.46395
0.00698635 1.50976
1.28765 2.4835
0.162765 2.5
0 1.29623
2.48522 1.50944
0.00293867 1.53975
1.2775 2.5
0.162765 2.5
0 1.29623
2.48522 1.50944
0.00293867 1.53975
1.2775 2.5
0.159495 2.46634
0.00418065 1.32525
0.714195 1.39053
0.00895019 1.5596
1.19843 2.47476
0.159495 2.46634
0.00418065 1.32525
0.714195 1.39053
0.00895019 1.5596
1.19843 2.47476
0.147716 2.49535
0.00126237 1.35309
0.710749 1.42387
0.004213 1.58747
1.18656 2.5
0.147716 2.49535
0.00126237 1.35309
0.710749 1.42387
0.004213 1.58747
1.18656 2.5
0.139927 2.47988
0 1.38013
0.68986 1.4556
0.00462111 1.61078
0.809401 2.09654
0.139927 2.47988
0 1.38013
0.68986 1.4556
0.00462111 1.61078
0.809401 2.09654
0.129328 2.5
0 1.40819
0.686062 1.4883
0 1.63892
0.801337 2.13002
0.129328 2.5
0 1.40819
0.686062 1.4883
0 1.63892
0.801337 2.13002
0.120728 2.5
0 1.43677
0.68218 1.5201
0 1.66755
0.794483 2.16236
0.129843 2.46189
0.0270328 1.44177
0.688906 1.52091
0 1.66994
0.748245 2.10356
0.121 2.49105
0.0234039 1.47042
0.684864 1.55294
0 1.69841
0.741225 2.13589
0.121 2.49105
0.0234039 1.47042
0.684864 1.55294
0 1.69841
0.741225 2.13589
0.118094 2.47281
0.0129596 1.49819
0.757843 1.59504
0 1.7154
0.720857 2.15118
0.118094 2.47281
0.0129596 1.49819
0.757843 1.59504
0 1.7154
0.720857 2.15118
0.109069 2.5
0.00900967 1.52674
0.753379 1.62747
0 1.74386
0.713499 2.1834
0.109069 2.5
0.00900967 1.52674
0.753379 1.62747
0 1.74386
0.713499 2.1834
0.107772 2.47108
