0 01 02 03 04 05 06 07 08 09 010 011 012 013 9.88131e-32414 -2.96439e-32315 016 017 018 019 020 021 9.88131e-32422 -2.96439e-32323 024 025 026 027 028 029 9.88131e-32430 4.29837e-32231 1.2732e-31332 3.45846e-32333 4.74303e-32234 4.66366e-31035 6.32404e-322
0 01 02 03 04 05 06 07 08 09 010 011 012 013 9.88131e-32414 -2.96439e-32315 016 017 018 019 020 021 9.88131e-32422 -2.96439e-32323 024 025 026 027 028 029 9.88131e-32430 4.29837e-32231 1.2732e-31332 3.45846e-32333 4.74303e-32234 4.66366e-31035 6.32404e-322
0 01 02 03 04 05 06 07 08 09 010 011 012 013 9.88131e-32414 -2.96439e-32315 016 017 018 019 020 021 9.88131e-32422 -2.96439e-32323 024 025 026 027 028 029 9.88131e-32430 4.29837e-32231 1.2732e-31332 3.45846e-32333 4.74303e-32234 4.66366e-31035 6.32404e-322
0 01 02 03 04 05 06 07 08 09 010 011 012 013 9.88131e-32414 -2.96439e-32315 016 017 018 019 020 021 9.88131e-32422 -2.96439e-32323 024 025 026 027 028 029 9.88131e-32430 4.29837e-32231 1.2732e-31332 3.45846e-32333 4.74303e-32234 4.66366e-31035 6.32404e-322
0 01 02 03 04 05 06 07 08 09 010 011 012 013 9.88131e-32414 -2.96439e-32315 016 017 018 019 020 021 9.88131e-32422 -2.96439e-32323 024 025 026 027 028 029 9.88131e-32430 4.29837e-32231 1.2732e-31332 3.45846e-32333 4.74303e-32234 4.66366e-31035 6.32404e-322
0 01 02 03 04 05 06 07 08 09 010 011 012 013 9.88131e-32414 -2.96439e-32315 016 017 018 019 020 021 9.88131e-32422 -2.96439e-32323 024 025 026 027 028 029 9.88131e-32430 4.29837e-32231 1.2732e-31332 3.45846e-32333 4.74303e-32234 4.66366e-31035 6.32404e-322
0 2.16371 2.200672 1.732813 1.155874 0.8778025 0.727746 0.5962427 0.5193688 0.4684359 0.41398210 0.3940511 0.37193812 0.35658413 0.32035914 0.30536315 0.30668416 0.31322417 0.29794918 0.31223519 0.31460520 0.30275121 0.30081922 0.31741123 0.33293324 0.34754525 0.37528326 0.39209327 0.42953628 0.42312229 0.38127630 0.36288931 0.34904832 0.36716133 0.32778534 0.32941135 0.323566
0 2.16371 2.200672 1.732813 1.155874 0.8778025 0.727746 0.5962427 0.5193688 0.4684359 0.41398210 0.3940511 0.37193812 0.35658413 0.32035914 0.30536315 0.30668416 0.31322417 0.29794918 0.31223519 0.31460520 0.30275121 0.30081922 0.31741123 0.33293324 0.34754525 0.37528326 0.39209327 0.42953628 0.42312229 0.38127630 0.36288931 0.34904832 0.36716133 0.32778534 0.32941135 0.323566
0 2.16371 2.200672 1.732813 1.155874 0.8778025 0.727746 0.5962427 0.5193688 0.4684359 0.41398210 0.3940511 0.37193812 0.35658413 0.32035914 0.30536315 0.30668416 0.31322417 0.29794918 0.31223519 0.31460520 0.30275121 0.30081922 0.31741123 0.33293324 0.34754525 0.37528326 0.39209327 0.42953628 0.42312229 0.38127630 0.36288931 0.34904832 0.36716133 0.32778534 0.32941135 0.323566
0 2.16371 2.200672 1.732813 1.155874 0.8778025 0.727746 0.5962427 0.5193688 0.4684359 0.41398210 0.3940511 0.37193812 0.35658413 0.32035914 0.30536315 0.30668416 0.31322417 0.29794918 0.31223519 0.31460520 0.30275121 0.30081922 0.31741123 0.33293324 0.34754525 0.37528326 0.39209327 0.42953628 0.42312229 0.38127630 0.36288931 0.34904832 0.36716133 0.32778534 0.32941135 0.323566
0 2.105091 2.101522 1.735343 1.172444 0.878975 0.7131946 0.6111477 0.5299878 0.4649139 0.40974510 0.40324811 0.37464312 0.34676713 0.32592114 0.31436715 0.32563916 0.30021617 0.30450118 0.3093519 0.32316920 0.27631521 0.29595522 0.30463523 0.33006224 0.33993725 0.35616126 0.38253827 0.42762628 0.47847529 0.50059230 0.48317331 0.45316732 0.42899933 0.41368134 0.41909435 0.398068
0 2.105091 2.101522 1.735343 1.172444 0.878975 0.7131946 0.6111477 0.5299878 0.4649139 0.40974510 0.40324811 0.37464312 0.34676713 0.32592114 0.31436715 0.32563916 0.30021617 0.30450118 0.3093519 0.32316920 0.27631521 0.29595522 0.30463523 0.33006224 0.33993725 0.35616126 0.38253827 0.42762628 0.47847529 0.50059230 0.48317331 0.45316732 0.42899933 0.41368134 0.41909435 0.398068
0 2.105091 2.101522 1.735343 1.172444 0.878975 0.7131946 0.6111477 0.5299878 0.4649139 0.40974510 0.40324811 0.37464312 0.34676713 0.32592114 0.31436715 0.32563916 0.30021617 0.30450118 0.3093519 0.32316920 0.27631521 0.29595522 0.30463523 0.33006224 0.33993725 0.35616126 0.38253827 0.42762628 0.47847529 0.50059230 0.48317331 0.45316732 0.42899933 0.41368134 0.41909435 0.398068
0 2.105091 2.101522 1.735343 1.172444 0.878975 0.7131946 0.6111477 0.5299878 0.4649139 0.40974510 0.40324811 0.37464312 0.34676713 0.32592114 0.31436715 0.32563916 0.30021617 0.30450118 0.3093519 0.32316920 0.27631521 0.29595522 0.30463523 0.33006224 0.33993725 0.35616126 0.38253827 0.42762628 0.47847529 0.50059230 0.48317331 0.45316732 0.42899933 0.41368134 0.41909435 0.398068
0 1.999261 2.010032 1.692863 1.137054 0.861015 0.7030146 0.6110087 0.5232378 0.4712739 0.40752310 0.39319411 0.36746812 0.3341313 0.32990914 0.32558715 0.30494116 0.30055217 0.29854118 0.28871719 0.29869920 0.30073621 0.30309222 0.3101923 0.3426824 0.36013725 0.36582726 0.37617227 0.42534928 0.46717329 0.53025730 0.56613531 0.55305832 0.53515633 0.53575334 0.48943435 0.507232
0 1.999261 2.010032 1.692863 1.137054 0.861015 0.7030146 0.6110087 0.5232378 0.4712739 0.40752310 0.39319411 0.36746812 0.3341313 0.32990914 0.32558715 0.30494116 0.30055217 0.29854118 0.28871719 0.29869920 0.30073621 0.30309222 0.3101923 0.3426824 0.36013725 0.36582726 0.37617227 0.42534928 0.46717329 0.53025730 0.56613531 0.55305832 0.53515633 0.53575334 0.48943435 0.507232
